Product_id,BrandName,Category,Individual_category,category_by_Gender,Description,OriginalPrice (in Rs),SizeOption,Ratings,Reviews,Discount offer(in Rs.),Discount price,Discount offer(%),Column1,,,
10004175,HIGHLANDER,Bottom Wear,trousers,Men,highlander men black  grey slim fit checked trousers,1599,"30, 32, 34, 36",4.1,455,991.38,607,62%,High Discount,,,
13077158,Mast & Harbour,Bottom Wear,jeans,Men,mast  harbour men blue skinny fit mid rise low distressed stretchable jeans,1499,"28, 30, 32, 34, 36",4,455,974.35,524,65%,High Discount,,,
14393686,Roadster,Inner Wear &  Sleep Wear,trunk,Men,roadster men pack of 2 solid trunks rdst trn1 2pp am,799,"S, M, L, XL",4.2,455,479.4,319,60%,High Discount,,,
12288706,Roadster,Topwear,jackets,Men,roadster men blue solid denim jacket,2899,"S, M, L, XL, XXL",4.3,455,,698.2084967,,High Discount,,,
12882186,INVICTUS,Topwear,tshirts,Men,invictus men blue solid pure cotton n9 pure silver round neck pure cotton t shirt,499,"S, M, L, XL, XXL",4.2,455,249.5,249,50%,Low Discount,,,
13452052,mokshi,Indian Wear,kurtas,Women,mokshi women black  off white cotton printed straight kurta,1599,"S, M, L, XL, XXL",3.6,455,1071.33,527,67%,High Discount,,,
9430109,Bhama Couture,Indian Wear,tops,Women,bhama couture mustard yellow a line pure cotton top,1799,"S, M, L, XL",4,455,989.45,809,55%,High Discount,,,
10653762,Varanga,Indian Wear,skirts,Women,varanga magenta  yellow printed flared maxi dress,2199,"26, 28, 30, 32, 35",4,455,1231.44,967,56%,High Discount,,,
11169338,TAG 7,Indian Wear,palazzos,Women,tag 7 women pack of 2 black  beige solid flared palazzos,2550,"28, 30, 32, 34, 36, 38",4.1,455,1708.5,841,67%,High Discount,,,
11701966,Mitera,Indian Wear,sarees,Women,mitera black  silver toned silk blend woven design banarasi saree,3449,Onesize,4.2,455,1827.97,1621,53%,High Discount,,,
11118674,Ahalyaa,Indian Wear,sarees,Women,ahalyaa black self striped ruffled ready to wear saree,5909,"XS, S, M, L, XL, XXL",4.1,455,4018.12,1890,68%,High Discount,,,
4452276,PrettySecrets,Lingerie & Sleep Wear,bra,Women,prettysecrets white  pink printed underwired lightly padded t shirt bra b004ss18,799,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D, 40B, 40C, 42B, 42C",3.8,455,,605.5096899,,High Discount,,,
453695,Sand Dune,Lingerie & Sleep Wear,bath-robe,Women,sand dune women magenta pink bathrobe,999,"L, XL",4,455,249.75,749,25%,Low Discount,,,
12529818,Moda Rapido,Plus Size,kurtas,Women,moda rapido women green  pink printed a line kurta,1599,"XS, S, M, L, XL, XXL, 3XL",4.2,455,879.45,719,55%,High Discount,,,
11991068,Roadster,Western,sweatshirts,Women,roadster women lavender solid hooded sweatshirt,1199,"XS, S, M, L, XL, XXL",4.3,455,359.7,839.3,30%,Low Discount,,,
13204974,all about you,Western,tops,Women,all about you green dobby self design top,1299,"XS, S, M, L, XL, XXL",4.3,455,714.45,584.55,55%,High Discount,,,
11364410,SASSAFRAS,Western,tops,Women,sassafras women mustard yellow solid wrap top,1299,"XS, S, M, L, XL, XXL",4.2,455,779.4,519.6,60%,High Discount,,,
8410373,Vero Moda,Western,jeans,Women,vero moda women blue mid rise clean look stretchable jeans,1799,"26, 27, 28, 29, 30, 31, 32, 33, 34",4.3,455,1079.4,719.6,60%,High Discount,,,
8803101,Roadster,Western,skirts,Women,roadster blue acid wash a line denim skirt,1899,"26, 28, 30, 32, 34, 36",3.9,455,1044.45,854.55,55%,High Discount,,,
11399572,DOLCE CRUDO,Western,jeans,Women,dolce crudo women navy blue super skinny fit high rise clean look stretchable jeans,2399,"26, 28, 30, 32, 34",4.3,455,1439.4,959.6,60%,High Discount,,,
8962405,Roadster,Bottom Wear,jeans,Men,the roadster lifestyle co men blue slim tapered fit mid rise clean look stretchable jeans,1699,"26, 28, 30, 32, 34, 36",4.1,454,,908.8077558,,High Discount,,,
10409880,WROGN,Bottom Wear,jeans,Men,wrogn men blue crop tapered fit mid rise clean look stretchable jeans,2799,"28, 30, 32, 34, 36, 38",4.2,454,1399.5,1399,50%,Low Discount,,,
10759292,Roadster,Bottom Wear,jeans,Men,roadster men blue skinny fit mid rise clean look stretchable jeans,1699,"28, 30, 32, 34, 36",3.9,454,1019.4,679,60%,High Discount,,,
13835016,HIGHLANDER,Bottom Wear,shorts,Men,highlander men green solid slim fit regular shorts,1249,"30, 32, 34, 36",4.2,454,661.97,587,53%,High Discount,,,
10398463,Roadster,Topwear,shirts,Men,the roadster lifestyle co men teal blue  black regular fit checked sustainable casual shirt,1299,"38, 40, 42, 44",4.3,454,779.4,519,60%,High Discount,,,
11325886,Roadster,Topwear,shirts,Men,roadster men maroon  beige geometric printed cotton sustainable casual shirt,1499,"38, 40, 42, 44",4.4,454,599.6,899,40%,Low Discount,,,
8426195,WROGN,Topwear,shirts,Men,wrogn men maroon slim fit solid casual shirt,2199,"39, 40, 42, 44, 46",4.5,454,1099.5,1099,50%,Low Discount,,,
11037534,ether,Topwear,tshirts,Men,ether men green solid round neck t shirt,499,"S, M, L, XL, XXL",4.3,454,274.45,224,55%,High Discount,,,
11535110,Anubhutee,Indian Wear,kurtis,Women,anubhutee women maroon  golden printed straight kurti,1299,"S, M, L, XL, XXL",4.2,454,714.45,584,55%,High Discount,,,
11919246,Divena,Indian Wear,kurtas,Women,divena women blue  white printed anarkali kurta,2599,"XS, S, M, L, XL, XXL",4.5,454,1299.5,1299,50%,Low Discount,,,
13317442,Ahalyaa,Indian Wear,dresses,Women,ahalyaa orange  sea green striped maxi dress with ethnic jacket,3840,"XS, S, M, L, XL, XXL",4.2,454,2342.4,1497,61%,High Discount,,,
9301877,Van Heusen,Lingerie & Sleep Wear,bra,Women,van heusen blue solid non wired non padded seamless shaper bra ilibr1cssww611001,619,"30B, 32B, 32C, 34B, 34C, 36B, 36C, 38B, 38C",4.5,454,,605.5096899,,High Discount,,,
11883128,DressBerry,Lingerie & Sleep Wear,bra,Women,dressberry pack of 2 solid non wired non padded everyday bra db enc bra 030,999,"32B, 32C, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.1,454,549.45,449,55%,High Discount,,,
7419340,plusS,Plus Size,tops,Women,pluss women pink top with ruffles,1899,"S, M, L, XL, XXL, 3XL, 4XL",3.9,454,1424.25,474,75%,High Discount,,,
12969676,HERE&NOW,Plus Size,tops,Women,herenow women pink solid top,899,"XS, S, M, L, XL, XXL, 3XL",4.3,454,494.45,404,55%,High Discount,,,
10953562,Puma,Sports Wear,tights,Women,puma women black solid ignite long tights,2999,"XS, S, M, L, XL",4.3,454,899.7,2099,30%,Low Discount,,,
14404362,Domyos By Decathlon,Sports Wear,track-pants,Women,domyos by decathlon women black solid slim fit rapid dry joggers,999,"XS, S, M, L, XL, XXL",4.4,454,,784.0064103,,High Discount,,,
13551238,DILLINGER,Western,tshirts,Women,dillinger women black back printed round neck  longline oversized pure cotton t shirt,1199,"XS, S, M, L, XL",4.4,454,623.48,575.52,52%,High Discount,,,
12887798,Tokyo Talkies,Western,jeans,Women,tokyo talkies women blue flared mid rise clean look jeans,1899,"28, 30, 32, 34",4.1,454,1101.42,797.58,58%,High Discount,,,
8067177,Ira Soleil,Western,jackets,Women,ira soleil women black printed crop tailored jacket,1999,"S, M, L, XL",4.2,454,1299.35,699.65,65%,High Discount,,,
11752062,ether,Western,tshirts,Women,ether women charcoal grey solid high neck t shirt,799,"XS, S, M, L, XL",4.4,454,439.45,359.55,55%,High Discount,,,
2256732,Roadster,Bottom Wear,jeans,Men,roadster men navy blue slim fit light fade jeans,1999,"28, 30, 32, 34, 36",3.7,453,,908.8077558,,High Discount,,,
13658912,HIGHLANDER,Bottom Wear,trousers,Men,highlander men white tapered fit solid chinos,1599,"30, 32, 34, 36",4.2,453,847.47,751,53%,High Discount,,,
8920453,Roadster,Topwear,shirts,Men,roadster men olive green solid sustainable casual shirt,1499,"38, 40, 42, 44",4.2,453,674.55,824,45%,Low Discount,,,
12182168,The Indian Garage Co,Topwear,shirts,Men,the indian garage co men green  yellow slim fit checked casual shirt,1749,"38, 40, 42, 44, 46",4.3,453,1119.36,629,64%,High Discount,,,
10051259,Vishudh,Indian Wear,tunics,Women,vishudh peach coloured floral print tunic,1249,"S, M, L, XL, XXL",3.9,453,774.38,474,62%,High Discount,,,
10561086,Sangria,Indian Wear,kurtas,Women,sangria women green  golden printed anarkali kurta,2299,"XS, S, M, L, XL, XXL, 3XL",4.5,453,1264.45,1034,55%,High Discount,,,
15561084,DIVYANK,Indian Wear,kurtas,Women,divyank women black ethnic motifs printed gotta patti anarkali kurta,2499,"S, M, L, XL, XXL",4.5,453,1699.32,799,68%,High Discount,,,
16595858,Saree mall,Indian Wear,sarees,Women,saree mall floral saree,3599,Onesize,4,453,2555.29,1043,71%,High Discount,,,
13728394,Indo Era,Indian Wear,kurta-sets,Women,indo era women maroon embroidered kurta with palazzos,3799,"XS, S, M, L, XL, XXL",4.2,453,1899.5,1899,50%,Low Discount,,,
11154382,Zivame,Lingerie & Sleep Wear,bra,Women,zivame red solid underwired lightly padded t shirt bra zi1134corezp,845,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.3,453,422.5,422,50%,Low Discount,,,
2190887,Dollar Missy,Lingerie & Sleep Wear,briefs,Women,dollar missy women pack of 6 briefs 201s po6,858,"XS, S, M, L, XL, XXL",4.1,453,214.5,643,25%,Low Discount,,,
7541598,Floret,Lingerie & Sleep Wear,bra,Women,floret pack of 2 solid full coverage t shirt bras t3033,898,"30C, 32C, 34C, 36C, 38C, 40C",4.2,453,44.9,853,5%,Low Discount,,,
1690062,Da Intimo,Lingerie & Sleep Wear,bra,Women,da intimo black lace lightly padded non wired styled back bralette di 735,899,"S, M, L",4.4,453,50,449,6%,Low Discount,,,
11308360,Moda Rapido,Plus Size,kurtas,Women,moda rapido women rust orange woven design straight kurta,1799,"XS, S, M, L, XL, XXL, 3XL",3.9,453,1259.3,539,70%,High Discount,,,
13677012,Cation,Western,tops,Women,cation black bralette crop top,1199,"XS, S, M, L, XL",4,453,659.45,539.55,55%,High Discount,,,
12400442,Myshka,Western,trousers,Women,myshka women white regular fit solid cropped trousers,1299,"28, 30, 32, 34, 36",4,453,675.48,623.52,52%,High Discount,,,
13035292,Tokyo Talkies,Western,sweatshirts,Women,tokyo talkies women peach coloured printed sweatshirt,1599,"S, M, L, XL",4.3,453,1167.27,431.73,73%,High Discount,,,
12030924,TAG 7,Western,leggings,Women,tag 7 women white kurti pant,1699,"S, M, L, XL, XXL",4,453,1121.34,577.66,66%,High Discount,,,
13843040,SASSAFRAS,Western,tops,Women,sassafras maroon pure cotton fitted crop top with lettuce edge,999,"XS, S, M, L, XL, XXL",4.4,453,549.45,449.55,55%,High Discount,,,
2437893,Kook N Keech,Western,tops,Women,kook n keech women pink embellished pure cotton top,999,"XS, S, M, L, XL",4.2,453,649.35,349.65,65%,High Discount,,,
12358370,Roadster,Bottom Wear,jeans,Men,roadster men navy blue skinny fit mid rise clean look stretchable jeans,1699,"28, 30, 32, 34, 36",3.8,452,,908.8077558,,High Discount,,,
11766622,INVICTUS,Bottom Wear,trousers,Men,invictus men black slim fit chinos,2399,"30, 32, 34, 36",4.1,452,1439.4,959,60%,High Discount,,,
2002163,Kook N Keech,Bottom Wear,track-pants,Men,kook n keech blue track pants,1799,"S, M, L, XL, XXL",3.4,452,1079.4,719,60%,High Discount,,,
7891463,WROGN,Topwear,tshirts,Men,wrogn men blue solid slim fit round neck pure cotton t shirt,1299,"S, M, L, XL, XXL",4.1,452,649.5,649,50%,Low Discount,,,
11093690,HIGHLANDER,Topwear,shirts,Men,highlander men blue slim fit striped casual shirt,1349,"39, 40, 42, 44",4.3,452,809.4,539,60%,High Discount,,,
2391127,Harvard,Topwear,tshirts,Men,harvard men yellow printed polo pure cotton t shirt,1399,"S, M, L, XL, XXL",4.1,452,769.45,629,55%,High Discount,,,
9621227,Taavi,Topwear,shirts,Men,taavi men black hand block print legacy casual  sustainable shirt with roll up sleeves,1699,"38, 40, 42, 44, 46",4.2,452,849.5,849,50%,Low Discount,,,
12445278,Mast & Harbour,Topwear,shirts,Men,mast  harbour men white regular fit printed casual shirt,1799,"38, 40, 42, 44",4.2,452,1079.4,719,60%,High Discount,,,
12118586,Roadster,Topwear,tshirts,Men,roadster men navy blue self design round neck t shirt,999,"XS, S, M, L, XL",4.2,452,,698.2084967,,High Discount,,,
10996416,Myshka,Indian Wear,dresses,Women,myshka women navy blue  orange printed maxi a line dress,1999,"S, M, L, XL, XXL",4.3,452,1099.45,899,55%,High Discount,,,
13179578,DressBerry,Lingerie & Sleep Wear,night-suits,Women,dressberry women black night suit,2099,"XS, S, M, L, XL",4.4,452,50,1049,2%,Low Discount,,,
2190883,Dollar Missy,Lingerie & Sleep Wear,briefs,Women,dollar missy women pack of 6 briefs 201p po6,915,"XS, S, M, L, XL, XXL",4.1,452,228.75,686,25%,Low Discount,,,
12829248,CUKOO,Sports Wear,track-pants,Women,black  pink activewearyogagymsports track pants with zipped pocket,1299,"XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL",4.2,452,300,999,23%,Low Discount,,,
1730223,PURYS,Western,shrug,Women,purys off white  red floral print fringed shrug,1299,Onesize,4.2,452,610.53,688.47,47%,Low Discount,,,
10730154,Berrylush,Western,dresses,Women,berrylush black floral printed fit and flare dress,1800,"S, M, L, XL",4.5,452,954,846,53%,High Discount,,,
10856352,SASSAFRAS,Western,jackets,Women,sassafras women navy blue solid quilted jacket with detachable hood,2399,"S, M, L, XL, XXL",3.9,452,1559.35,839.65,65%,High Discount,,,
8627585,Libas,Western,dresses,Women,libas women black  white solid maxi dress with ethnic jacket,2499,"XS, S, M, L, XL, XXL",4.2,452,1374.45,1124.55,55%,High Discount,,,
14154060,Tokyo Talkies,Western,track-pants,Women,tokyo talkies women green solid slim fit track pants,999,"S, M, L, XL",4.2,452,609.39,389.61,61%,High Discount,,,
10764136,Roadster,Bottom Wear,jeans,Men,roadster men black regular fit carrot mid rise clean look  lycra fiber jeans,3299,"28, 30, 32, 34, 36",3.8,451,,908.8077558,,High Discount,,,
12983778,Mast & Harbour,Bottom Wear,jeans,Men,mast  harbour men blue skinny fit solid mid rise stretchable jeans,1899,"28, 30, 32, 34, 36",4,451,1139.4,759,60%,High Discount,,,
9308071,ether,Bottom Wear,jeans,Men,ether men black skinny fit mid rise clean look stretchable jeans,1499,"28, 30, 32, 34, 36",3.7,451,824.45,674,55%,High Discount,,,
8836185,Maniac,Topwear,tshirts,Men,maniac men red  black checked round neck pure cotton t shirt,1069,"S, M, L, XL",4.1,451,577.26,491,54%,High Discount,,,
11361264,WROGN,Topwear,shirts,Men,wrogn men navy blue  grey slim fit printed casual shirt,2199,"39, 40, 42, 44, 46",4.4,451,989.55,1209,45%,Low Discount,,,
10017063,Campus Sutra,Topwear,tshirts,Men,campus sutra men grey dyed henley neck pure cotton t shirt,899,"S, M, L, XL",3.9,451,449.5,449,50%,Low Discount,,,
16505420,KALINI,Indian Wear,kurtas,Women,kalini women pink  ruby ethnic motifs printed flared sleeves floral anarkali kurta,1999,"M, L, XL, XXL, 3XL",4.2,451,1000,999,50%,High Discount,,,
11417828,Libas,Indian Wear,kurta-sets,Women,libas women navy blue solid kurta with palazzos  dupatta,2999,"XS, S, M, L, XL, XXL",4,451,1979.34,1019,66%,High Discount,,,
11505964,Zivame,Lingerie & Sleep Wear,camisoles,Women,zivame women beige solid kurta slip camisole zi60afcore0skin,795,"S, M, L, XL",4.5,451,278.25,516,35%,Low Discount,,,
6913332,PrettyCat,Lingerie & Sleep Wear,bra,Women,prettycat black printed underwired lightly padded push up bra pc br 5120,799,"30A, 30B, 32A, 32B, 34A, 34B, 36A, 36B",3.8,451,335.58,463,42%,Low Discount,,,
12767046,StyleStone,Sports Wear,track-pants,Women,stylestone women grey solid track pants,899,"S, M, L, XL",4.2,451,431.52,467,48%,Low Discount,,,
14071416,Tokyo Talkies,Western,track-pants,Women,tokyo talkies women green regular fit solid track pants,1149,"S, M, L, XL",4.2,451,689.4,459.6,60%,High Discount,,,
14188536,Berrylush,Western,dresses,Women,berrylush women yellow  white printed a line dress,1665,"S, M, L, XL",4.2,451,1015.65,649.35,61%,High Discount,,,
10440566,DressBerry,Western,dresses,Women,dressberry women chic rust solid sundress,1899,"XS, S, M, L, XL",4.3,451,1234.35,664.65,65%,High Discount,,,
13780900,Antheaa,Western,dresses,Women,antheaa blue self design a line tiered dress with ruffles  puff sleeves,2459,"XS, S, M, L, XL, XXL",4.4,451,1204.91,1254.09,49%,Low Discount,,,
10778696,Roadster,Western,tshirts,Women,the roadster lifestyle co women teal blue solid v neck pure cotton t shirt,699,"XS, S, M, L, XL",4.3,451,384.45,314.55,55%,High Discount,,,
12220430,her by invictus,Western,tops,Women,her by invictus women black  white printed shirt style top,699,"S, M, L, XL, XXL",4.4,451,200,499,29%,Low Discount,,,
11893778,Roadster,Western,tshirts,Women,roadster women white solid round neck pure cotton t shirt,699,"XS, S, M, L, XL",4.2,451,419.4,279.6,60%,High Discount,,,
11359006,WROGN,Bottom Wear,jeans,Men,wrogn men blue slim fit mid rise clean look stretchable jeans,2499,"28, 30, 32, 34, 36, 38",4,450,874.65,1624,35%,Low Discount,,,
11274430,Roadster,Bottom Wear,jeans,Men,roadster men grey slim tapered fit mid rise clean look stretchable jeans,1799,"28, 30, 32, 34, 36",3.7,450,1079.4,719,60%,High Discount,,,
11274498,Roadster,Bottom Wear,jeans,Men,roadster men blue skinny fit mid rise low distress stretchable jeans,1699,"28, 30, 32, 34, 36",3.8,450,1019.4,679,60%,High Discount,,,
9168523,U.S. Polo Assn.,Inner Wear &  Sleep Wear,lounge-tshirts,Men,us polo assn men black solid round neck athleisure t shirt,699,"S, M, L",4.3,450,,532.4183267,,High Discount,,,
11786096,U.S. Polo Assn.,Inner Wear &  Sleep Wear,lounge-tshirts,Men,us polo assn men pack of 2 black solid round neck athleisure lounge t shirt,1398,"S, M, L",4.3,450,,532.4183267,,High Discount,,,
10945226,Roadster,Topwear,shirts,Men,roadster men sea green regular solid band collar arctic linen cotton sustainable casual shirt,2199,"38, 40, 42, 44",4.2,450,,698.2084967,,High Discount,,,
9951365,Roadster,Topwear,shirts,Men,roadster men grey  black regular fit printed sustainable casual shirt,594,"38, 40, 42, 44",4.4,450,,698.2084967,,High Discount,,,
934884,Floret,Lingerie & Sleep Wear,camisoles,Women,floret pack of 3 camisoles 2473,687,"S, M, L, XL, XXL",4.3,450,68.7,618,10%,Low Discount,,,
1579963,Enamor,Lingerie & Sleep Wear,bra,Women,enamor pink print non wired lightly padded medium coverage everyday tshirt bra a039,849,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.4,450,169.8,679,20%,Low Discount,,,
9072659,HERE&NOW,Plus Size,jeans,Women,herenow women black regular fit mid rise clean look stretchable cropped jogger jeans,2199,"26, 28, 30, 32, 34, 36, 38, 40",4,450,879.6,1319,40%,Low Discount,,,
13321222,Sangria,Plus Size,kurta-sets,Women,sangria women teal blue  white printed kurta with palazzos,2799,"XS, S, M, L, XL, XXL, 3XL",4,450,1959.3,839,70%,High Discount,,,
12670666,Roadster,Western,tshirts,Women,roadster women pack of 2 solid round neck cropped pure cotton t shirts,1299,"XS, S, M, L, XL",4.3,450,800,499,62%,High Discount,,,
11489534,Roadster,Western,jeggings,Women,roadster women blue super skinny fit washed treggings,1299,"26, 28, 30, 32, 34, 36",4.4,450,714.45,584.55,55%,High Discount,,,
9069855,SASSAFRAS,Western,tops,Women,sassafras women maroon printed crop top,1299,"XS, S, M, L, XL",4.4,450,649.5,649.5,50%,Low Discount,,,
11991600,Roadster,Western,sweatshirts,Women,roadster women white solid sweatshirt,1699,"XS, S, M, L, XL, XXL",4.1,450,934.45,764.55,55%,High Discount,,,
15227152,Athena,Western,dresses,Women,athena stylish black ruffled tulle dress,2499,"XS, S, M, L, XL, XXL",4.5,450,1274.49,1224.51,51%,High Discount,,,
4446474,High Star,Western,jeans,Women,high star women blue slim fit high rise clean look stretchable jeans,2599,"28, 30, 32, 34",4.2,450,1793.31,805.69,69%,High Discount,,,
13179970,DressBerry,Western,tops,Women,dressberry rust brown ribbed cropped top,1499,"XS, S, M, L, XL",4.4,450,,739.615796,,High Discount,,,
13979134,H&M,Bottom Wear,shorts,Men,hm men grey solid regular fit sweatshirt shorts,799,"28, 31, 33, 37, 41, 44",4.5,449,,908.8077558,,High Discount,,,
9064779,Roadster,Bottom Wear,jeans,Men,roadster men blue skinny fit mid rise mildly distressed stretchable jeans,2499,"28, 30, 32, 34, 36",3.8,449,1874.25,624,75%,High Discount,,,
11274490,Roadster,Bottom Wear,jeans,Men,roadster men blue skinny fit mid rise acid wash low distress stretchable jeans,1699,"28, 30, 32, 34, 36",4.1,449,1019.4,679,60%,High Discount,,,
13863850,House of Pataudi,Indian Wear,kurtas,Men,house of pataudi men pink authentic hand embroidered chikankari kurta,2999,"S, M, L, XL, XXL",4.4,449,299.9,2699,10%,Low Discount,,,
1291966,INVICTUS,Topwear,tshirts,Men,invictus white polo pure cotton t shirt,1199,"S, M, L, XL, XXL",4.2,449,599.5,599,50%,Low Discount,,,
11533876,Roadster,Topwear,tshirts,Men,roadster men black  mustard yellow striped polo collar t shirt,1299,"XS, S, M, L, XL",4.3,449,779.4,519,60%,High Discount,,,
9626039,W,Indian Wear,kurtas,Women,w women coral pink  blue printed panelled straight kurta,1499,"XS, S, M, L, XL, XXL, 3XL",3.8,449,749.5,749,50%,Low Discount,,,
12104758,Sangria,Indian Wear,dresses,Women,sangria sea green  white ethnic motifs embroidered pure cotton maxi a line dress,2999,"XS, S, M, L, XL, XXL, 3XL",4.4,449,1649.45,1349,55%,High Discount,,,
12185264,DressBerry,Lingerie & Sleep Wear,night-suits,Women,dressberry women black conversational sleep staple night suit,1899,"XS, S, M, L, XL, XXL",4.5,449,1139.4,759,60%,High Discount,,,
11977324,Tokyo Talkies,Western,trousers,Women,tokyo talkies women navy blue  white regular fit striped trousers,1249,"28, 30, 32, 34",4.1,449,649.48,599.52,52%,High Discount,,,
10015993,Tokyo Talkies,Western,dresses,Women,tokyo talkies women teal  red floral print maxi dress,1949,"S, M, L, XL",4.2,449,1266.85,682.15,65%,High Discount,,,
2519779,Roadster,Western,tshirts,Women,roadster women navy blue colourblocked round neck pure cotton t shirt,699,"XS, S, M, L, XL",4,449,489.3,209.7,70%,High Discount,,,
2167355,Roadster,Bottom Wear,trousers,Men,roadster men green slim fit solid chinos,1999,"28, 30, 32, 34, 36",4,448,1099.45,899,55%,High Discount,,,
11742188,JAINISH,Bottom Wear,trousers,Men,jainish men grey smart slim fit solid formal trousers,1699,"30, 32, 34, 36, 38",3.9,448,900.47,798,53%,High Discount,,,
7827669,Allen Solly Sport,Bottom Wear,track-pants,Men,allen solly sport men navy blue printed joggers,1699,"S, M, L, XL, XXL, 3XL",3.9,448,679.6,1019,40%,Low Discount,,,
5395391,HERE&NOW,Bottom Wear,track-pants,Men,herenow men charcoal grey printed joggers,1599,"S, M, L, XL, XXL",4.1,448,1119.3,479,70%,High Discount,,,
9476087,Bene Kleed,Indian Wear,kurtas,Men,bene kleed men khaki printed straight kurta,2399,"S, M, L, XL, XXL",4.3,448,1605,794,67%,High Discount,,,
11933046,Levis,Inner Wear &  Sleep Wear,boxers,Men,levis men navy grey  black checked  boxers style 024a blackgrey,549,"S, M, L, XL",4.4,448,,532.4183267,,High Discount,,,
10946662,LOCOMOTIVE,Topwear,shirts,Men,locomotive men blue slim fit solid casual shirt,1299,"39, 40, 42, 44",3.9,448,818.37,480,63%,High Discount,,,
12441462,ETC,Lingerie & Sleep Wear,nightdress,Women,etc red  navy blue checked nightdress,1099,"S, M, L, XL",4.1,448,769.3,329,70%,High Discount,,,
12061154,Innocence,Lingerie & Sleep Wear,briefs,Women,innocence women pack of 3 assorted hipster briefs bbaplin90143s,1699,"S, M, L, XL, XXL",4,448,1070.37,628,63%,High Discount,,,
5661617,Enamor,Lingerie & Sleep Wear,lounge-shorts,Women,enamor women black relaxed fit lounge city shorts,799,"S, M, L, XL",4.5,448,,605.5096899,,High Discount,,,
12663842,EXTRA LOVE BY LIBAS,Plus Size,kurtas,Women,extra love by libas plus size women green  white geometric yoke design mirror work kurta,1699,"3XL, 4XL, 5XL, 6XL",4.5,448,951.44,747,56%,High Discount,,,
12261650,Tokyo Talkies,Western,tops,Women,tokyo talkies women peach coloured embroidered styled back crop top,1049,"S, M, L, XL",4.3,448,597.93,451.07,57%,High Discount,,,
13096242,Mast & Harbour,Western,dresses,Women,mast  harbour black  pink floral print wrap dress,1599,"XS, S, M, L, XL",4.3,448,479.7,1119.3,30%,Low Discount,,,
10970136,Roadster,Western,tshirts,Women,the roadster lifestyle co women green solid round neck pure cotton t shirt with printed detail,699,"XS, S, M, L, XL",4.3,448,349.5,349.5,50%,Low Discount,,,
10187335,WROGN,Bottom Wear,jeans,Men,wrogn men white slim fit mid rise clean look stretchable jeans,2799,"28, 30, 32, 34, 36, 38",4.2,447,1119.6,1679,40%,Low Discount,,,
10808098,Urbano Fashion,Bottom Wear,jeans,Men,urbano fashion men grey jogger fit mid rise clean look stretchable jeans,1599,"28, 30, 32, 34, 36, 38, 40",4,447,703.56,895,44%,Low Discount,,,
15102014,HIGHLANDER,Bottom Wear,jeans,Men,highlander men grey tapered fit heavy fade jeans,1499,"30, 32, 34, 36, 38",3.6,447,794.47,704,53%,High Discount,,,
9973943,House of Pataudi,Indian Wear,kurtas,Men,house of pataudi men navy blue solid a line kurta,1999,"S, M, L, XL, XXL",4.5,447,699.65,1299,35%,Low Discount,,,
11036196,Jockey,Inner Wear &  Sleep Wear,trunk,Men,jockey men pack of 2 solid charcoal grey trunks 8009 0205,528,"S, M, L",4.4,447,,532.4183267,,High Discount,,,
11475090,Jockey,Inner Wear &  Sleep Wear,trunk,Men,jockey men pack of 4 charcoal grey solid trunks,1056,"S, M, L",4.4,447,,532.4183267,,High Discount,,,
17804368,Levis,Inner Wear &  Sleep Wear,briefs,Men,levis men pack of 2 navy blue solid brief,398,"S, XL, L, M",4.2,447,,532.4183267,,High Discount,,,
18031100,Levis,Inner Wear &  Sleep Wear,trunk,Men,levis men pack of 4 solid trunks,1196,"S, M, L, XL",4.2,447,,532.4183267,,High Discount,,,
12305726,LOCOMOTIVE,Topwear,shirts,Men,locomotive men rust brown  navy blue slim fit printed casual shirt,1399,"39, 40, 42, 44",4.2,447,923.34,475,66%,High Discount,,,
10556578,Allen Solly,Topwear,sweatshirts,Men,allen solly men olive green solid sweatshirt,1599,"XS, S, M, L, XL, XXL, 3XL",4.4,447,799.5,799,50%,Low Discount,,,
10889936,Bene Kleed,Topwear,shirts,Men,bene kleed men green slim fit printed casual shirt,2199,"38, 39, 40, 42, 44",4.3,447,1490,709,68%,High Discount,,,
14850378,Mitera,Indian Wear,sarees,Women,mitera burgundy  gold toned woven design silk blend banarasi saree,6599,Onesize,4.2,447,5015.24,1583,76%,High Discount,,,
10626848,Claura,Lingerie & Sleep Wear,night-suits,Women,claura women grey night suit,1899,"S, M, L, XL",3.9,447,949.5,949,50%,Low Discount,,,
17477752,DressBerry,Western,tshirts,Women,dressberry women pack of 2 t shirts,1598,"XS, S, M, L, XL",4.3,447,958.8,639.2,60%,High Discount,,,
11045898,Roadster,Western,jeans,Women,the roadster lifestyle co women blue wide leg mid rise slash knee stretchable jeans,1699,"26, 28, 30, 32, 34, 36",4.1,447,764.55,934.45,45%,Low Discount,,,
